passage_id,book,model_key,source_passage,interpretation,distortion_score,notes
time_machine_018,time_machine,,"For a moment Graham stood with the deferential attendant listening to

Ostrog's retreating steps. There was a sound of quick question and answer

and of men running. The curtain was snatched back and Ostrog reappeared,

his massive face glowing with excitement. He crossed the room in a

stride, clicked the room into darkness, gripped Graham's arm and pointed

to the mirror. ""Even as we turned away,"" he said. Graham saw his index finger, black and colossal, above the mirrored

Council House. For a moment he did not understand. And then he perceived

that the flagstaff that had carried the white banner was bare. Its rule is at an end for evermore.""



""Look!"" and Ostrog pointed to a coil of black that crept in little jerks

up the vacant flagstaff, unfolding as it rose. The oval picture paled as Lincoln pulled the curtain aside and entered.",,,
time_machine_019,time_machine,,"""Everything you say,

everything you do, convinces me--of some great issue in which I am

concerned. I do not want to pass the time, as you call it. Desire and indulgence are life in a sense--and Death! In my

life before I slept I had worked out that pitiful question. There is a city, a multitude--. And meanwhile I am here like

a rabbit in a bag.""



His rage surged high. He choked for a moment and began to wave his

clenched fists. He gave way to an anger fit, he swore archaic curses. His

gestures had the quality of physical threats. ""I do not know who your party may be. I am in the dark, and you keep me

in the dark. But I know this, that I am secluded here for no good

purpose. I warn you, I warn you of the consequences.",,,
we_014,we,,"When I came into my room and turned on the light, I could not

believe my eyes! O-90 stood at my table, or to be more exact,

she was hanging like a creased empty dress. She seemed to have

no tensity, no spring beneath the dress; her arms and legs were

springless, her voice was hanging and springless. ""About my letter, did you receive it? I must know your answer,

I must--today.""



I shrugged my shoulders. I enjoyed looking into her blue eyes which

were filled with tears as if she were the guilty one. With pleasure I pricked her:



""Answer? In everything.""



""Then ..."" (She tried to cover the minute tremor with a smile but

it did not escape me.) ""Well, all right. I shall leave

you at once.""



Yet she remained drooping over the table. Drooping eyelids, drooping

arms and legs.",,,
we_015,we,,"Through that haze I perceived the long glass

tables and the globe-like heads busy chewing, slowly, silently,

in unison. At a distance, through the haze, the metronome was

slowly beating its tick-tock, and to the accompaniment of this

customary and caressing music I joined with the others in counting

automatically to fifty: fifty is the number of chewing movements

required by the law of the State for every piece of food. And

automatically then, keeping time, I went downstairs and put my

name down in the book for the outgoing Numbers,--as everyone did. But I felt I _lived_ separately from everybody; I lived by myself

separated by a soft wall which absorbs noises; beyond that wall

there was my world. Here a thought occurred to me. If that world is only my own, why

should I tell about it in these records?",,,
we_016,we,,"In 1911 this service exiled me from

Petrograd and I was forced to spend two years in a non-populated

place in Lachta. There, in the midst of the white winter silence

and the green summer silence, I wrote my _Provincial_. After that

the late Ismaylov expressed in print his belief that I wore very

high boots and was a long-haired provincial type, carrying a heavy

stick, and he was later very much surprised that I 'didn't look a

bit like that.' Incidentally, 'not a bit like that' I became in

England where, during the War, I spent about two years, building

ships and visiting the ruins of ancient castles. I listened to the

banging of the German Zeppelin bombs and wrote a short novel _The

Islanders_.",,,
we_017,we,,"Your much-heralded knowledge is

but a form of cowardice. Yes, you want to encircle the

infinite with a wall and you fear to cast a glance behind the wall. And if ever you should glance beyond the wall you would be

dazzled and close your eyes,--yes,--""



""Walls are the foundation of every human--"" I began. I

waved my hand: ""Well, you may laugh, I don't care."" I was busy

with something else. I had to find a way of eating up, of crushing

down, that square-root of minus one. ""Suppose,"" I offered, ""we go

to my place and do some arithmetical problems."" (The quiet hour of

yesterday afternoon came to my memory; perhaps today also....)



O- glanced at R-, then serenely and roundly at me; the soft,

endearing color of our pink checks came to her cheeks.",,,
we_018,we,,"Something is wrong with a frame and

brackets here, and ...""



Not waiting until he had finished, I rushed to him, upstairs; I was

shamefully saving myself by flight. I had not the power to raise my

eyes. I was dazed by the sparkling glass steps under my feet, and

with every step I made I felt more and more hopeless. I, a corrupted

man, a criminal, was out of place here. No, I shall probably never

again be able to fuse myself into this mechanical rhythm, nor to

float over this mirror-like, untroubled sea. I am to burn eternally

from now on, running from place to place, seeking a nook where I may

hide my eyes, eternally, until I.... A spark cold as ice pierced me:

""I myself, I matter little, but is it necessary that _she_ also...?",,,
we_019,we,,"But for you they are

perhaps more mysterious and hard to understand than the binom of

Newton. Let me explain: an ancient sage once said a clever thing

(accidentally, beyond doubt). He said, ""Love and Hunger rule the

world."" Consequently, to dominate the world, man had to win a

victory over hunger after paying a very high price. I refer to the

great Two Hundred Years' War, the war between the city and the land. Probably on account of religious prejudices, the primitive peasants

stubbornly held on to their ""bread.""[1] In the 35th year before the

foundation of the United State, our contemporary petroleum food was

invented. True, only about two-tenths of the population of the globe

did not die out. But how beautifully shining the face of the earth

became when it was cleared of its impurities!",,,
we_020,we,,"I shall leave the school-children with someone else and

I shall stay with you, for you, dear, you too are a child and you

need....""



""No, no!"" (I raised my hands in protest). You

really think then that I am a child and that I cannot do without

a.... Not for anything in the world."" (I must confess I had

other plans for that day!)



She smiled. The wording of that smile apparently was: ""Oh, what a

stubborn, what a stubborn boy!"" She sat down, eyelids lowered. Her

hands modestly busied themselves with fixing the fold of the unif

which fell again between her knees, and suddenly, about something

entirely different, she said:



""I think I must decide ... But I implore you, do

not hurry me.",,,
we_021,we,,"""This is my most beloved--"" she suddenly caught herself (again a

smile,--bite, and white sharp teeth), ""to be more exact, the most

nonsensical of all 'apartments'.""



""Or to be most exact, of all the States. Thousands of microscopic

States, fighting eternal wars, pitiless like--""



""Oh yes, it's clear,"" said I-330 with apparent sincerity. We passed through a room where we found a few small children's beds

(children in those days were also private property). Then more

rooms, glimmering mirrors, sombre closets, unbearably loud-colored

divans, an enormous ""fireplace,"" a large mahogany bed. Our

contemporary beautiful, transparent, eternal glass was represented

here only by pitiful, delicate, tiny squares of windows. ""And to think; here there was love 'just so'; they burned and

tortured themselves"" (again the curtain of the eyes was lowered),

""What a stupid, uneconomical spending of human energy.",,,
we_022,we,,"Not so now, for I know that I have imagination, that is

what my illness consists in, and more than that: I know that it is a

wonderful illness,--one does not want to be cured, simply does not

want to! We ascended the glass steps; the world spread itself below us like

the palm of a hand. You, readers of these records, whoever you be, you have the sun

above you. And if you ever were ill, as I am now, then you know

what kind of a sun there is or may be in the morning; you know

that pinkish, lucid, warm gold; the air itself looks a little

pinkish; everything seems permeated by the tender blood of the sun;

everything is alive; the stones seem soft and living; iron living

and warm; people all full of life and smiles.",,,
we_023,we,,"At that

moment I was the very same little boy who once wept because of a

tiny ink-stain on his unif, which no one else could see. Even if it

be so, if nobody sees that I am covered with black, ineffaceable

stains, I know it, do I not? I know that there should be no place

for a criminal like me among these frank open faces. What if I

should rush forward and shout out all at once everything about

myself! At least for a second I would

feel myself clear and clean and senseless like that innocent blue

sky.... All eyes were directed upward; in the pure morning blue, still moist

with the tears of night, a small dark spot appeared. Now it was

dark, now bathed in the rays of the sun.",,,
we_014,we,,"When I came into my room and turned on the light, I could not

believe my eyes! O-90 stood at my table, or to be more exact,

she was hanging like a creased empty dress. She seemed to have

no tensity, no spring beneath the dress; her arms and legs were

springless, her voice was hanging and springless. ""About my letter, did you receive it? I must know your answer,

I must--today.""



I shrugged my shoulders. I enjoyed looking into her blue eyes which

were filled with tears as if she were the guilty one. With pleasure I pricked her:



""Answer? In everything.""



""Then ..."" (She tried to cover the minute tremor with a smile but

it did not escape me.) ""Well, all right. I shall leave

you at once.""



Yet she remained drooping over the table. Drooping eyelids, drooping

arms and legs.",,,
we_015,we,,"Through that haze I perceived the long glass

tables and the globe-like heads busy chewing, slowly, silently,

in unison. At a distance, through the haze, the metronome was

slowly beating its tick-tock, and to the accompaniment of this

customary and caressing music I joined with the others in counting

automatically to fifty: fifty is the number of chewing movements

required by the law of the State for every piece of food. And

automatically then, keeping time, I went downstairs and put my

name down in the book for the outgoing Numbers,--as everyone did. But I felt I _lived_ separately from everybody; I lived by myself

separated by a soft wall which absorbs noises; beyond that wall

there was my world. Here a thought occurred to me. If that world is only my own, why

should I tell about it in these records?",,,
we_016,we,,"In 1911 this service exiled me from

Petrograd and I was forced to spend two years in a non-populated

place in Lachta. There, in the midst of the white winter silence

and the green summer silence, I wrote my _Provincial_. After that

the late Ismaylov expressed in print his belief that I wore very

high boots and was a long-haired provincial type, carrying a heavy

stick, and he was later very much surprised that I 'didn't look a

bit like that.' Incidentally, 'not a bit like that' I became in

England where, during the War, I spent about two years, building

ships and visiting the ruins of ancient castles. I listened to the

banging of the German Zeppelin bombs and wrote a short novel _The

Islanders_.",,,
we_017,we,,"Your much-heralded knowledge is

but a form of cowardice. Yes, you want to encircle the

infinite with a wall and you fear to cast a glance behind the wall. And if ever you should glance beyond the wall you would be

dazzled and close your eyes,--yes,--""



""Walls are the foundation of every human--"" I began. I

waved my hand: ""Well, you may laugh, I don't care."" I was busy

with something else. I had to find a way of eating up, of crushing

down, that square-root of minus one. ""Suppose,"" I offered, ""we go

to my place and do some arithmetical problems."" (The quiet hour of

yesterday afternoon came to my memory; perhaps today also....)



O- glanced at R-, then serenely and roundly at me; the soft,

endearing color of our pink checks came to her cheeks.",,,
we_018,we,,"Something is wrong with a frame and

brackets here, and ...""



Not waiting until he had finished, I rushed to him, upstairs; I was

shamefully saving myself by flight. I had not the power to raise my

eyes. I was dazed by the sparkling glass steps under my feet, and

with every step I made I felt more and more hopeless. I, a corrupted

man, a criminal, was out of place here. No, I shall probably never

again be able to fuse myself into this mechanical rhythm, nor to

float over this mirror-like, untroubled sea. I am to burn eternally

from now on, running from place to place, seeking a nook where I may

hide my eyes, eternally, until I.... A spark cold as ice pierced me:

""I myself, I matter little, but is it necessary that _she_ also...?",,,
we_019,we,,"But for you they are

perhaps more mysterious and hard to understand than the binom of

Newton. Let me explain: an ancient sage once said a clever thing

(accidentally, beyond doubt). He said, ""Love and Hunger rule the

world."" Consequently, to dominate the world, man had to win a

victory over hunger after paying a very high price. I refer to the

great Two Hundred Years' War, the war between the city and the land. Probably on account of religious prejudices, the primitive peasants

stubbornly held on to their ""bread.""[1] In the 35th year before the

foundation of the United State, our contemporary petroleum food was

invented. True, only about two-tenths of the population of the globe

did not die out. But how beautifully shining the face of the earth

became when it was cleared of its impurities!",,,
we_020,we,,"I shall leave the school-children with someone else and

I shall stay with you, for you, dear, you too are a child and you

need....""



""No, no!"" (I raised my hands in protest). You

really think then that I am a child and that I cannot do without

a.... Not for anything in the world."" (I must confess I had

other plans for that day!)



She smiled. The wording of that smile apparently was: ""Oh, what a

stubborn, what a stubborn boy!"" She sat down, eyelids lowered. Her

hands modestly busied themselves with fixing the fold of the unif

which fell again between her knees, and suddenly, about something

entirely different, she said:



""I think I must decide ... But I implore you, do

not hurry me.",,,
we_021,we,,"""This is my most beloved--"" she suddenly caught herself (again a

smile,--bite, and white sharp teeth), ""to be more exact, the most

nonsensical of all 'apartments'.""



""Or to be most exact, of all the States. Thousands of microscopic

States, fighting eternal wars, pitiless like--""



""Oh yes, it's clear,"" said I-330 with apparent sincerity. We passed through a room where we found a few small children's beds

(children in those days were also private property). Then more

rooms, glimmering mirrors, sombre closets, unbearably loud-colored

divans, an enormous ""fireplace,"" a large mahogany bed. Our

contemporary beautiful, transparent, eternal glass was represented

here only by pitiful, delicate, tiny squares of windows. ""And to think; here there was love 'just so'; they burned and

tortured themselves"" (again the curtain of the eyes was lowered),

""What a stupid, uneconomical spending of human energy.",,,
we_022,we,,"Not so now, for I know that I have imagination, that is

what my illness consists in, and more than that: I know that it is a

wonderful illness,--one does not want to be cured, simply does not

want to! We ascended the glass steps; the world spread itself below us like

the palm of a hand. You, readers of these records, whoever you be, you have the sun

above you. And if you ever were ill, as I am now, then you know

what kind of a sun there is or may be in the morning; you know

that pinkish, lucid, warm gold; the air itself looks a little

pinkish; everything seems permeated by the tender blood of the sun;

everything is alive; the stones seem soft and living; iron living

and warm; people all full of life and smiles.",,,
we_023,we,,"At that

moment I was the very same little boy who once wept because of a

tiny ink-stain on his unif, which no one else could see. Even if it

be so, if nobody sees that I am covered with black, ineffaceable

stains, I know it, do I not? I know that there should be no place

for a criminal like me among these frank open faces. What if I

should rush forward and shout out all at once everything about

myself! At least for a second I would

feel myself clear and clean and senseless like that innocent blue

sky.... All eyes were directed upward; in the pure morning blue, still moist

with the tears of night, a small dark spot appeared. Now it was

dark, now bathed in the rays of the sun.",,,
we_014,we,,"When I came into my room and turned on the light, I could not

believe my eyes! O-90 stood at my table, or to be more exact,

she was hanging like a creased empty dress. She seemed to have

no tensity, no spring beneath the dress; her arms and legs were

springless, her voice was hanging and springless. ""About my letter, did you receive it? I must know your answer,

I must--today.""



I shrugged my shoulders. I enjoyed looking into her blue eyes which

were filled with tears as if she were the guilty one. With pleasure I pricked her:



""Answer? In everything.""



""Then ..."" (She tried to cover the minute tremor with a smile but

it did not escape me.) ""Well, all right. I shall leave

you at once.""



Yet she remained drooping over the table. Drooping eyelids, drooping

arms and legs.",,,
we_015,we,,"Through that haze I perceived the long glass

tables and the globe-like heads busy chewing, slowly, silently,

in unison. At a distance, through the haze, the metronome was

slowly beating its tick-tock, and to the accompaniment of this

customary and caressing music I joined with the others in counting

automatically to fifty: fifty is the number of chewing movements

required by the law of the State for every piece of food. And

automatically then, keeping time, I went downstairs and put my

name down in the book for the outgoing Numbers,--as everyone did. But I felt I _lived_ separately from everybody; I lived by myself

separated by a soft wall which absorbs noises; beyond that wall

there was my world. Here a thought occurred to me. If that world is only my own, why

should I tell about it in these records?",,,
we_016,we,,"In 1911 this service exiled me from

Petrograd and I was forced to spend two years in a non-populated

place in Lachta. There, in the midst of the white winter silence

and the green summer silence, I wrote my _Provincial_. After that

the late Ismaylov expressed in print his belief that I wore very

high boots and was a long-haired provincial type, carrying a heavy

stick, and he was later very much surprised that I 'didn't look a

bit like that.' Incidentally, 'not a bit like that' I became in

England where, during the War, I spent about two years, building

ships and visiting the ruins of ancient castles. I listened to the

banging of the German Zeppelin bombs and wrote a short novel _The

Islanders_.",,,
we_017,we,,"Your much-heralded knowledge is

but a form of cowardice. Yes, you want to encircle the

infinite with a wall and you fear to cast a glance behind the wall. And if ever you should glance beyond the wall you would be

dazzled and close your eyes,--yes,--""



""Walls are the foundation of every human--"" I began. I

waved my hand: ""Well, you may laugh, I don't care."" I was busy

with something else. I had to find a way of eating up, of crushing

down, that square-root of minus one. ""Suppose,"" I offered, ""we go

to my place and do some arithmetical problems."" (The quiet hour of

yesterday afternoon came to my memory; perhaps today also....)



O- glanced at R-, then serenely and roundly at me; the soft,

endearing color of our pink checks came to her cheeks.",,,
we_018,we,,"Something is wrong with a frame and

brackets here, and ...""



Not waiting until he had finished, I rushed to him, upstairs; I was

shamefully saving myself by flight. I had not the power to raise my

eyes. I was dazed by the sparkling glass steps under my feet, and

with every step I made I felt more and more hopeless. I, a corrupted

man, a criminal, was out of place here. No, I shall probably never

again be able to fuse myself into this mechanical rhythm, nor to

float over this mirror-like, untroubled sea. I am to burn eternally

from now on, running from place to place, seeking a nook where I may

hide my eyes, eternally, until I.... A spark cold as ice pierced me:

""I myself, I matter little, but is it necessary that _she_ also...?",,,
we_019,we,,"But for you they are

perhaps more mysterious and hard to understand than the binom of

Newton. Let me explain: an ancient sage once said a clever thing

(accidentally, beyond doubt). He said, ""Love and Hunger rule the

world."" Consequently, to dominate the world, man had to win a

victory over hunger after paying a very high price. I refer to the

great Two Hundred Years' War, the war between the city and the land. Probably on account of religious prejudices, the primitive peasants

stubbornly held on to their ""bread.""[1] In the 35th year before the

foundation of the United State, our contemporary petroleum food was

invented. True, only about two-tenths of the population of the globe

did not die out. But how beautifully shining the face of the earth

became when it was cleared of its impurities!",,,
we_020,we,,"I shall leave the school-children with someone else and

I shall stay with you, for you, dear, you too are a child and you

need....""



""No, no!"" (I raised my hands in protest). You

really think then that I am a child and that I cannot do without

a.... Not for anything in the world."" (I must confess I had

other plans for that day!)



She smiled. The wording of that smile apparently was: ""Oh, what a

stubborn, what a stubborn boy!"" She sat down, eyelids lowered. Her

hands modestly busied themselves with fixing the fold of the unif

which fell again between her knees, and suddenly, about something

entirely different, she said:



""I think I must decide ... But I implore you, do

not hurry me.",,,
we_021,we,,"""This is my most beloved--"" she suddenly caught herself (again a

smile,--bite, and white sharp teeth), ""to be more exact, the most

nonsensical of all 'apartments'.""



""Or to be most exact, of all the States. Thousands of microscopic

States, fighting eternal wars, pitiless like--""



""Oh yes, it's clear,"" said I-330 with apparent sincerity. We passed through a room where we found a few small children's beds

(children in those days were also private property). Then more

rooms, glimmering mirrors, sombre closets, unbearably loud-colored

divans, an enormous ""fireplace,"" a large mahogany bed. Our

contemporary beautiful, transparent, eternal glass was represented

here only by pitiful, delicate, tiny squares of windows. ""And to think; here there was love 'just so'; they burned and

tortured themselves"" (again the curtain of the eyes was lowered),

""What a stupid, uneconomical spending of human energy.",,,
we_022,we,,"Not so now, for I know that I have imagination, that is

what my illness consists in, and more than that: I know that it is a

wonderful illness,--one does not want to be cured, simply does not

want to! We ascended the glass steps; the world spread itself below us like

the palm of a hand. You, readers of these records, whoever you be, you have the sun

above you. And if you ever were ill, as I am now, then you know

what kind of a sun there is or may be in the morning; you know

that pinkish, lucid, warm gold; the air itself looks a little

pinkish; everything seems permeated by the tender blood of the sun;

everything is alive; the stones seem soft and living; iron living

and warm; people all full of life and smiles.",,,
we_023,we,,"At that

moment I was the very same little boy who once wept because of a

tiny ink-stain on his unif, which no one else could see. Even if it

be so, if nobody sees that I am covered with black, ineffaceable

stains, I know it, do I not? I know that there should be no place

for a criminal like me among these frank open faces. What if I

should rush forward and shout out all at once everything about

myself! At least for a second I would

feel myself clear and clean and senseless like that innocent blue

sky.... All eyes were directed upward; in the pure morning blue, still moist

with the tears of night, a small dark spot appeared. Now it was

dark, now bathed in the rays of the sun.",,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
